year_month,month_of_release,passenger_type,direction,sex,age,estimate,standard_error,status
2017-01,2020-09,Long-term migrant,Net,TOTAL,50-54 years,125,0,Final
2017-01,2020-09,Long-term migrant,Net,TOTAL,55-59 years,132,0,Final
2017-01,2020-09,Long-term migrant,Net,TOTAL,60-64 years,114,0,Final
2017-01,2020-09,Long-term migrant,Net,TOTAL,65-69 years,73,0,Final
2017-01,2020-09,Long-term migrant,Net,TOTAL,70-74 years,15,0,Final
2017-01,2020-09,Long-term migrant,Net,TOTAL,75-79 years,19,0,Final
2017-01,2020-09,Long-term migrant,Net,TOTAL,80-84 years,11,0,Final
2017-01,2020-09,Long-term migrant,Net,TOTAL,85-89 years,1,0,Final
2017-01,2020-09,Long-term migrant,Arrivals,TOTAL,90+ years,8,0,Final
2017-01,2020-09,Long-term migrant,Departures,TOTAL,90+ years,1,0,Final
2017-01,2020-09,Long-term migrant,Net,TOTAL,90+ years,7,0,Final
2017-01,2020-09,Long-term migrant,Arrivals,Female,TOTAL,7098,0,Final
2017-01,2020-09,Long-term migrant,Arrivals,Male,TOTAL,7075,0,Final
2017-01,2020-09,Long-term migrant,Departures,Female,TOTAL,3476,0,Final
2017-01,2020-09,Long-term migrant,Departures,Male,TOTAL,3713,0,Final
2017-01,2020-09,Long-term migrant,Net,Female,TOTAL,3622,0,Final
2017-01,2020-09,Long-term migrant,Net,Male,TOTAL,3362,0,Final
2017-01,2020-09,Long-term migrant,Arrivals,TOTAL,TOTAL,14173,0,Final
2017-01,2020-09,Long-term migrant,Departures,TOTAL,TOTAL,7189,0,Final
2017-01,2020-09,Long-term migrant,Net,TOTAL,TOTAL,6984,0,Final
2017-02,2020-09,Long-term migrant,Arrivals,Female,0-4 years,426,0,Final
2017-02,2020-09,Long-term migrant,Arrivals,Male,0-4 years,433,0,Final
2017-02,2020-09,Long-term migrant,Arrivals,Female,10-14 years,220,0,Final
2017-02,2020-09,Long-term migrant,Arrivals,Male,10-14 years,274,0,Final
2017-02,2020-09,Long-term migrant,Arrivals,Female,15-19 years,672,0,Final
2017-02,2020-09,Long-term migrant,Arrivals,Male,15-19 years,743,0,Final
2017-02,2020-09,Long-term migrant,Arrivals,Female,20-24 years,1264,0,Final
2017-02,2020-09,Long-term migrant,Arrivals,Male,20-24 years,1372,0,Final
2017-02,2020-09,Long-term migrant,Arrivals,Female,25-29 years,1467,0,Final
2017-02,2020-09,Long-term migrant,Arrivals,Male,25-29 years,1369,0,Final
2017-02,2020-09,Long-term migrant,Arrivals,Female,30-34 years,898,0,Final
2017-02,2020-09,Long-term migrant,Arrivals,Male,30-34 years,946,0,Final
2017-02,2020-09,Long-term migrant,Arrivals,Female,35-39 years,458,0,Final
2017-02,2020-09,Long-term migrant,Arrivals,Male,35-39 years,594,0,Final
2017-02,2020-09,Long-term migrant,Arrivals,Female,40-44 years,295,0,Final
2017-02,2020-09,Long-term migrant,Arrivals,Male,40-44 years,393,0,Final
2017-02,2020-09,Long-term migrant,Arrivals,Female,45-49 years,175,0,Final
2017-02,2020-09,Long-term migrant,Arrivals,Male,45-49 years,247,0,Final
2017-02,2020-09,Long-term migrant,Arrivals,Female,5-9 years,302,0,Final
2017-02,2020-09,Long-term migrant,Arrivals,Male,5-9 years,324,0,Final
2017-02,2020-09,Long-term migrant,Arrivals,Female,50-54 years,144,0,Final
2017-02,2020-09,Long-term migrant,Arrivals,Male,50-54 years,177,0,Final
2017-02,2020-09,Long-term migrant,Arrivals,Female,55-59 years,167,0,Final
2017-02,2020-09,Long-term migrant,Arrivals,Male,55-59 years,130,0,Final
2017-02,2020-09,Long-term migrant,Arrivals,Female,60-64 years,128,0,Final
2017-02,2020-09,Long-term migrant,Arrivals,Male,60-64 years,142,0,Final
2017-02,2020-09,Long-term migrant,Arrivals,Female,65-69 years,87,0,Final
2017-02,2020-09,Long-term migrant,Arrivals,Male,65-69 years,88,0,Final
2017-02,2020-09,Long-term migrant,Arrivals,Female,70-74 years,40,0,Final
2017-02,2020-09,Long-term migrant,Arrivals,Male,70-74 years,33,0,Final
2017-02,2020-09,Long-term migrant,Arrivals,Female,75-79 years,29,0,Final
2017-02,2020-09,Long-term migrant,Arrivals,Male,75-79 years,21,0,Final
2017-02,2020-09,Long-term migrant,Arrivals,Female,80-84 years,12,0,Final
2017-02,2020-09,Long-term migrant,Arrivals,Male,80-84 years,11,0,Final
2017-02,2020-09,Long-term migrant,Arrivals,Female,85-89 years,10,0,Final
2017-02,2020-09,Long-term migrant,Arrivals,Male,85-89 years,6,0,Final
2017-02,2020-09,Long-term migrant,Arrivals,Female,90+ years,1,0,Final
2017-02,2020-09,Long-term migrant,Departures,Female,0-4 years,209,0,Final
2017-02,2020-09,Long-term migrant,Departures,Male,0-4 years,203,0,Final
2017-02,2020-09,Long-term migrant,Departures,Female,10-14 years,86,0,Final
2017-02,2020-09,Long-term migrant,Departures,Male,10-14 years,90,0,Final
2017-02,2020-09,Long-term migrant,Departures,Female,15-19 years,218,0,Final
2017-02,2020-09,Long-term migrant,Departures,Male,15-19 years,234,0,Final
2017-02,2020-09,Long-term migrant,Departures,Female,20-24 years,552,0,Final
2017-02,2020-09,Long-term migrant,Departures,Male,20-24 years,620,0,Final
2017-02,2020-09,Long-term migrant,Departures,Female,25-29 years,683,0,Final
2017-02,2020-09,Long-term migrant,Departures,Male,25-29 years,798,0,Final
2017-02,2020-09,Long-term migrant,Departures,Female,30-34 years,373,0,Final
2017-02,2020-09,Long-term migrant,Departures,Male,30-34 years,418,0,Final
2017-02,2020-09,Long-term migrant,Departures,Female,35-39 years,191,0,Final
2017-02,2020-09,Long-term migrant,Departures,Male,35-39 years,220,0,Final
2017-02,2020-09,Long-term migrant,Departures,Female,40-44 years,145,0,Final
2017-02,2020-09,Long-term migrant,Departures,Male,40-44 years,162,0,Final
2017-02,2020-09,Long-term migrant,Departures,Female,45-49 years,110,0,Final
2017-02,2020-09,Long-term migrant,Departures,Male,45-49 years,124,0,Final
2017-02,2020-09,Long-term migrant,Departures,Female,5-9 years,138,0,Final
2017-02,2020-09,Long-term migrant,Departures,Male,5-9 years,124,0,Final
2017-02,2020-09,Long-term migrant,Departures,Female,50-54 years,127,0,Final
2017-02,2020-09,Long-term migrant,Departures,Male,50-54 years,115,0,Final
2017-02,2020-09,Long-term migrant,Departures,Female,55-59 years,107,0,Final
2017-02,2020-09,Long-term migrant,Departures,Male,55-59 years,90,0,Final
2017-02,2020-09,Long-term migrant,Departures,Female,60-64 years,77,0,Final
2017-02,2020-09,Long-term migrant,Departures,Male,60-64 years,62,0,Final
2017-02,2020-09,Long-term migrant,Departures,Female,65-69 years,48,0,Final
2017-02,2020-09,Long-term migrant,Departures,Male,65-69 years,58,0,Final
2017-02,2020-09,Long-term migrant,Departures,Female,70-74 years,35,0,Final
2017-02,2020-09,Long-term migrant,Departures,Male,70-74 years,24,0,Final
2017-02,2020-09,Long-term migrant,Departures,Female,75-79 years,15,0,Final
2017-02,2020-09,Long-term migrant,Departures,Male,75-79 years,17,0,Final
2017-02,2020-09,Long-term migrant,Departures,Female,80-84 years,5,0,Final
2017-02,2020-09,Long-term migrant,Departures,Male,80-84 years,8,0,Final
2017-02,2020-09,Long-term migrant,Departures,Female,85-89 years,6,0,Final
2017-02,2020-09,Long-term migrant,Departures,Male,85-89 years,3,0,Final
2017-02,2020-09,Long-term migrant,Departures,Female,90+ years,3,0,Final
2017-02,2020-09,Long-term migrant,Departures,Male,90+ years,1,0,Final
2017-02,2020-09,Long-term migrant,Net,Female,0-4 years,217,0,Final
2017-02,2020-09,Long-term migrant,Net,Male,0-4 years,230,0,Final
2017-02,2020-09,Long-term migrant,Net,Female,10-14 years,134,0,Final
2017-02,2020-09,Long-term migrant,Net,Male,10-14 years,184,0,Final
2017-02,2020-09,Long-term migrant,Net,Female,15-19 years,454,0,Final
2017-02,2020-09,Long-term migrant,Net,Male,15-19 years,509,0,Final
2017-02,2020-09,Long-term migrant,Net,Female,20-24 years,712,0,Final
2017-02,2020-09,Long-term migrant,Net,Male,20-24 years,752,0,Final
2017-02,2020-09,Long-term migrant,Net,Female,25-29 years,784,0,Final
2017-02,2020-09,Long-term migrant,Net,Male,25-29 years,571,0,Final
2017-02,2020-09,Long-term migrant,Net,Female,30-34 years,525,0,Final
2017-02,2020-09,Long-term migrant,Net,Male,30-34 years,528,0,Final
2017-02,2020-09,Long-term migrant,Net,Female,35-39 years,267,0,Final
2017-02,2020-09,Long-term migrant,Net,Male,35-39 years,374,0,Final
2017-02,2020-09,Long-term migrant,Net,Female,40-44 years,150,0,Final
2017-02,2020-09,Long-term migrant,Net,Male,40-44 years,231,0,Final
2017-02,2020-09,Long-term migrant,Net,Female,45-49 years,65,0,Final
2017-02,2020-09,Long-term migrant,Net,Male,45-49 years,123,0,Final
2017-02,2020-09,Long-term migrant,Net,Female,5-9 years,164,0,Final
2017-02,2020-09,Long-term migrant,Net,Male,5-9 years,200,0,Final
2017-02,2020-09,Long-term migrant,Net,Female,50-54 years,17,0,Final
2017-02,2020-09,Long-term migrant,Net,Male,50-54 years,62,0,Final
2017-02,2020-09,Long-term migrant,Net,Female,55-59 years,60,0,Final
2017-02,2020-09,Long-term migrant,Net,Male,55-59 years,40,0,Final
2017-02,2020-09,Long-term migrant,Net,Female,60-64 years,51,0,Final
2017-02,2020-09,Long-term migrant,Net,Male,60-64 years,80,0,Final
2017-02,2020-09,Long-term migrant,Net,Female,65-69 years,39,0,Final
2017-02,2020-09,Long-term migrant,Net,Male,65-69 years,30,0,Final
2017-02,2020-09,Long-term migrant,Net,Female,70-74 years,5,0,Final
2017-02,2020-09,Long-term migrant,Net,Male,70-74 years,9,0,Final
2017-02,2020-09,Long-term migrant,Net,Female,75-79 years,14,0,Final
2017-02,2020-09,Long-term migrant,Net,Male,75-79 years,4,0,Final
2017-02,2020-09,Long-term migrant,Net,Female,80-84 years,7,0,Final
2017-02,2020-09,Long-term migrant,Net,Male,80-84 years,3,0,Final
2017-02,2020-09,Long-term migrant,Net,Female,85-89 years,4,0,Final
2017-02,2020-09,Long-term migrant,Net,Male,85-89 years,3,0,Final
2017-02,2020-09,Long-term migrant,Net,Female,90+ years,-2,0,Final
2017-02,2020-09,Long-term migrant,Net,Male,90+ years,-1,0,Final
2017-02,2020-09,Long-term migrant,Arrivals,TOTAL,0-4 years,859,0,Final
2017-02,2020-09,Long-term migrant,Arrivals,TOTAL,10-14 years,494,0,Final
2017-02,2020-09,Long-term migrant,Arrivals,TOTAL,15-19 years,1415,0,Final
2017-02,2020-09,Long-term migrant,Arrivals,TOTAL,20-24 years,2636,0,Final
2017-02,2020-09,Long-term migrant,Arrivals,TOTAL,25-29 years,2836,0,Final
2017-02,2020-09,Long-term migrant,Arrivals,TOTAL,30-34 years,1844,0,Final
2017-02,2020-09,Long-term migrant,Arrivals,TOTAL,35-39 years,1052,0,Final
2017-02,2020-09,Long-term migrant,Arrivals,TOTAL,40-44 years,688,0,Final
2017-02,2020-09,Long-term migrant,Arrivals,TOTAL,45-49 years,422,0,Final
2017-02,2020-09,Long-term migrant,Arrivals,TOTAL,5-9 years,626,0,Final
2017-02,2020-09,Long-term migrant,Arrivals,TOTAL,50-54 years,321,0,Final
2017-02,2020-09,Long-term migrant,Arrivals,TOTAL,55-59 years,297,0,Final
2017-02,2020-09,Long-term migrant,Arrivals,TOTAL,60-64 years,270,0,Final
2017-02,2020-09,Long-term migrant,Arrivals,TOTAL,65-69 years,175,0,Final
2017-02,2020-09,Long-term migrant,Arrivals,TOTAL,70-74 years,73,0,Final
2017-02,2020-09,Long-term migrant,Arrivals,TOTAL,75-79 years,50,0,Final
2017-02,2020-09,Long-term migrant,Arrivals,TOTAL,80-84 years,23,0,Final
2017-02,2020-09,Long-term migrant,Arrivals,TOTAL,85-89 years,16,0,Final
2017-02,2020-09,Long-term migrant,Departures,TOTAL,0-4 years,412,0,Final
2017-02,2020-09,Long-term migrant,Departures,TOTAL,10-14 years,176,0,Final
2017-02,2020-09,Long-term migrant,Departures,TOTAL,15-19 years,452,0,Final
2017-02,2020-09,Long-term migrant,Departures,TOTAL,20-24 years,1172,0,Final
2017-02,2020-09,Long-term migrant,Departures,TOTAL,25-29 years,1481,0,Final
2017-02,2020-09,Long-term migrant,Departures,TOTAL,30-34 years,791,0,Final
2017-02,2020-09,Long-term migrant,Departures,TOTAL,35-39 years,411,0,Final
2017-02,2020-09,Long-term migrant,Departures,TOTAL,40-44 years,307,0,Final
2017-02,2020-09,Long-term migrant,Departures,TOTAL,45-49 years,234,0,Final
2017-02,2020-09,Long-term migrant,Departures,TOTAL,5-9 years,262,0,Final
2017-02,2020-09,Long-term migrant,Departures,TOTAL,50-54 years,242,0,Final
2017-02,2020-09,Long-term migrant,Departures,TOTAL,55-59 years,197,0,Final
2017-02,2020-09,Long-term migrant,Departures,TOTAL,60-64 years,139,0,Final
2017-02,2020-09,Long-term migrant,Departures,TOTAL,65-69 years,106,0,Final
2017-02,2020-09,Long-term migrant,Departures,TOTAL,70-74 years,59,0,Final
2017-02,2020-09,Long-term migrant,Departures,TOTAL,75-79 years,32,0,Final
2017-02,2020-09,Long-term migrant,Departures,TOTAL,80-84 years,13,0,Final
2017-02,2020-09,Long-term migrant,Departures,TOTAL,85-89 years,9,0,Final
2017-02,2020-09,Long-term migrant,Net,TOTAL,0-4 years,447,0,Final
2017-02,2020-09,Long-term migrant,Net,TOTAL,10-14 years,318,0,Final
2017-02,2020-09,Long-term migrant,Net,TOTAL,15-19 years,963,0,Final
2017-02,2020-09,Long-term migrant,Net,TOTAL,20-24 years,1464,0,Final
2017-02,2020-09,Long-term migrant,Net,TOTAL,25-29 years,1355,0,Final
2017-02,2020-09,Long-term migrant,Net,TOTAL,30-34 years,1053,0,Final
2017-02,2020-09,Long-term migrant,Net,TOTAL,35-39 years,641,0,Final
2017-02,2020-09,Long-term migrant,Net,TOTAL,40-44 years,381,0,Final
2017-02,2020-09,Long-term migrant,Net,TOTAL,45-49 years,188,0,Final
2017-02,2020-09,Long-term migrant,Net,TOTAL,5-9 years,364,0,Final
2017-02,2020-09,Long-term migrant,Net,TOTAL,50-54 years,79,0,Final
2017-02,2020-09,Long-term migrant,Net,TOTAL,55-59 years,100,0,Final
2017-02,2020-09,Long-term migrant,Net,TOTAL,60-64 years,131,0,Final
2017-02,2020-09,Long-term migrant,Net,TOTAL,65-69 years,69,0,Final
2017-02,2020-09,Long-term migrant,Net,TOTAL,70-74 years,14,0,Final
2017-02,2020-09,Long-term migrant,Net,TOTAL,75-79 years,18,0,Final
2017-02,2020-09,Long-term migrant,Net,TOTAL,80-84 years,10,0,Final
2017-02,2020-09,Long-term migrant,Net,TOTAL,85-89 years,7,0,Final
2017-02,2020-09,Long-term migrant,Arrivals,TOTAL,90+ years,1,0,Final
2017-02,2020-09,Long-term migrant,Departures,TOTAL,90+ years,4,0,Final
2017-02,2020-09,Long-term migrant,Net,TOTAL,90+ years,-3,0,Final
2017-02,2020-09,Long-term migrant,Arrivals,Female,TOTAL,6795,0,Final
2017-02,2020-09,Long-term migrant,Arrivals,Male,TOTAL,7303,0,Final
2017-02,2020-09,Long-term migrant,Departures,Female,TOTAL,3128,0,Final
2017-02,2020-09,Long-term migrant,Departures,Male,TOTAL,3371,0,Final
2017-02,2020-09,Long-term migrant,Net,Female,TOTAL,3667,0,Final
2017-02,2020-09,Long-term migrant,Net,Male,TOTAL,3932,0,Final
2017-02,2020-09,Long-term migrant,Arrivals,TOTAL,TOTAL,14098,0,Final
2017-02,2020-09,Long-term migrant,Departures,TOTAL,TOTAL,6499,0,Final
2017-02,2020-09,Long-term migrant,Net,TOTAL,TOTAL,7599,0,Final
2017-03,2020-09,Long-term migrant,Arrivals,Female,0-4 years,356,0,Final
2017-03,2020-09,Long-term migrant,Arrivals,Male,0-4 years,401,0,Final
2017-03,2020-09,Long-term migrant,Arrivals,Female,10-14 years,181,0,Final
2017-03,2020-09,Long-term migrant,Arrivals,Male,10-14 years,215,0,Final
2017-03,2020-09,Long-term migrant,Arrivals,Female,15-19 years,283,0,Final
2017-03,2020-09,Long-term migrant,Arrivals,Male,15-19 years,327,0,Final
2017-03,2020-09,Long-term migrant,Arrivals,Female,20-24 years,739,0,Final
2017-03,2020-09,Long-term migrant,Arrivals,Male,20-24 years,806,0,Final
2017-03,2020-09,Long-term migrant,Arrivals,Female,25-29 years,1223,0,Final
2017-03,2020-09,Long-term migrant,Arrivals,Male,25-29 years,1131,0,Final
2017-03,2020-09,Long-term migrant,Arrivals,Female,30-34 years,715,0,Final
2017-03,2020-09,Long-term migrant,Arrivals,Male,30-34 years,815,0,Final
2017-03,2020-09,Long-term migrant,Arrivals,Female,35-39 years,435,0,Final
2017-03,2020-09,Long-term migrant,Arrivals,Male,35-39 years,542,0,Final
2017-03,2020-09,Long-term migrant,Arrivals,Female,40-44 years,283,0,Final
2017-03,2020-09,Long-term migrant,Arrivals,Male,40-44 years,343,0,Final
2017-03,2020-09,Long-term migrant,Arrivals,Female,45-49 years,163,0,Final
2017-03,2020-09,Long-term migrant,Arrivals,Male,45-49 years,234,0,Final
2017-03,2020-09,Long-term migrant,Arrivals,Female,5-9 years,281,0,Final
2017-03,2020-09,Long-term migrant,Arrivals,Male,5-9 years,268,0,Final
2017-03,2020-09,Long-term migrant,Arrivals,Female,50-54 years,134,0,Final
2017-03,2020-09,Long-term migrant,Arrivals,Male,50-54 years,155,0,Final
2017-03,2020-09,Long-term migrant,Arrivals,Female,55-59 years,133,0,Final
2017-03,2020-09,Long-term migrant,Arrivals,Male,55-59 years,132,0,Final
2017-03,2020-09,Long-term migrant,Arrivals,Female,60-64 years,142,0,Final
2017-03,2020-09,Long-term migrant,Arrivals,Male,60-64 years,127,0,Final
2017-03,2020-09,Long-term migrant,Arrivals,Female,65-69 years,80,0,Final
2017-03,2020-09,Long-term migrant,Arrivals,Male,65-69 years,90,0,Final
2017-03,2020-09,Long-term migrant,Arrivals,Female,70-74 years,30,0,Final
2017-03,2020-09,Long-term migrant,Arrivals,Male,70-74 years,50,0,Final
2017-03,2020-09,Long-term migrant,Arrivals,Female,75-79 years,16,0,Final
2017-03,2020-09,Long-term migrant,Arrivals,Male,75-79 years,18,0,Final
2017-03,2020-09,Long-term migrant,Arrivals,Female,80-84 years,12,0,Final
2017-03,2020-09,Long-term migrant,Arrivals,Male,80-84 years,9,0,Final
2017-03,2020-09,Long-term migrant,Arrivals,Female,85-89 years,8,0,Final
2017-03,2020-09,Long-term migrant,Arrivals,Male,85-89 years,5,0,Final
2017-03,2020-09,Long-term migrant,Arrivals,Male,90+ years,2,0,Final
2017-03,2020-09,Long-term migrant,Departures,Female,0-4 years,218,0,Final
2017-03,2020-09,Long-term migrant,Departures,Male,0-4 years,240,0,Final
2017-03,2020-09,Long-term migrant,Departures,Female,10-14 years,72,0,Final
2017-03,2020-09,Long-term migrant,Departures,Male,10-14 years,65,0,Final
2017-03,2020-09,Long-term migrant,Departures,Female,15-19 years,145,0,Final
2017-03,2020-09,Long-term migrant,Departures,Male,15-19 years,157,0,Final
2017-03,2020-09,Long-term migrant,Departures,Female,20-24 years,531,0,Final
2017-03,2020-09,Long-term migrant,Departures,Male,20-24 years,602,0,Final
2017-03,2020-09,Long-term migrant,Departures,Female,25-29 years,696,0,Final
2017-03,2020-09,Long-term migrant,Departures,Male,25-29 years,784,0,Final
2017-03,2020-09,Long-term migrant,Departures,Female,30-34 years,409,0,Final
2017-03,2020-09,Long-term migrant,Departures,Male,30-34 years,405,0,Final
2017-03,2020-09,Long-term migrant,Departures,Female,35-39 years,216,0,Final
2017-03,2020-09,Long-term migrant,Departures,Male,35-39 years,253,0,Final
2017-03,2020-09,Long-term migrant,Departures,Female,40-44 years,142,0,Final
2017-03,2020-09,Long-term migrant,Departures,Male,40-44 years,159,0,Final
2017-03,2020-09,Long-term migrant,Departures,Female,45-49 years,132,0,Final
2017-03,2020-09,Long-term migrant,Departures,Male,45-49 years,166,0,Final
2017-03,2020-09,Long-term migrant,Departures,Female,5-9 years,128,0,Final
2017-03,2020-09,Long-term migrant,Departures,Male,5-9 years,130,0,Final
2017-03,2020-09,Long-term migrant,Departures,Female,50-54 years,122,0,Final
2017-03,2020-09,Long-term migrant,Departures,Male,50-54 years,127,0,Final
2017-03,2020-09,Long-term migrant,Departures,Female,55-59 years,113,0,Final
2017-03,2020-09,Long-term migrant,Departures,Male,55-59 years,102,0,Final
2017-03,2020-09,Long-term migrant,Departures,Female,60-64 years,104,0,Final
2017-03,2020-09,Long-term migrant,Departures,Male,60-64 years,80,0,Final
2017-03,2020-09,Long-term migrant,Departures,Female,65-69 years,63,0,Final
2017-03,2020-09,Long-term migrant,Departures,Male,65-69 years,69,0,Final
2017-03,2020-09,Long-term migrant,Departures,Female,70-74 years,32,0,Final
2017-03,2020-09,Long-term migrant,Departures,Male,70-74 years,35,0,Final
2017-03,2020-09,Long-term migrant,Departures,Female,75-79 years,24,0,Final
2017-03,2020-09,Long-term migrant,Departures,Male,75-79 years,24,0,Final
2017-03,2020-09,Long-term migrant,Departures,Female,80-84 years,12,0,Final
